product,city,date,sales
Groceries,S001,03-07-2023,1300
Clothing,S001,03-07-2023,650
Furniture,S001,03-07-2023,69
Furniture,S002,03-07-2023,856
Electronics,S002,03-07-2023,424
Clothing,S002,03-07-2023,297
Toys,S002,03-07-2023,733
Groceries,S002,03-07-2023,294
Clothing,S003,03-07-2023,656
Groceries,S003,03-07-2023,523
Furniture,S003,03-07-2023,387
Electronics,S003,03-07-2023,525
Toys,S003,03-07-2023,340
Electronics,S004,03-07-2023,410
Groceries,S004,03-07-2023,504
Furniture,S004,03-07-2023,570
Toys,S004,03-07-2023,558
Clothing,S004,03-07-2023,1286
Toys,S005,03-07-2023,579
Furniture,S005,03-07-2023,596
Groceries,S005,03-07-2023,800
Electronics,S005,03-07-2023,355
Clothing,S005,03-07-2023,498
Toys,S001,03-08-2023,543
Groceries,S001,03-08-2023,285
Clothing,S001,03-08-2023,649
Furniture,S001,03-08-2023,612
Electronics,S001,03-08-2023,159
Toys,S002,03-08-2023,1199
Clothing,S002,03-08-2023,528
Groceries,S002,03-08-2023,350
Electronics,S002,03-08-2023,249
Furniture,S002,03-08-2023,374
Electronics,S003,03-08-2023,926
Furniture,S003,03-08-2023,790
Groceries,S003,03-08-2023,407
Toys,S003,03-08-2023,19
Clothing,S003,03-08-2023,17
Clothing,S004,03-08-2023,377
Furniture,S004,03-08-2023,259
Groceries,S004,03-08-2023,538
Electronics,S004,03-08-2023,152
Toys,S004,03-08-2023,184
Toys,S005,03-08-2023,278
Groceries,S005,03-08-2023,247
Electronics,S005,03-08-2023,732
Furniture,S005,03-08-2023,410
Clothing,S005,03-08-2023,358
Electronics,S001,03-09-2023,782
Clothing,S001,03-09-2023,433
Toys,S001,03-09-2023,433
Groceries,S001,03-09-2023,231
Furniture,S001,03-09-2023,566
Electronics,S002,03-09-2023,1212
Toys,S002,03-09-2023,255
Clothing,S002,03-09-2023,1197
Groceries,S002,03-09-2023,342
Furniture,S002,03-09-2023,157
Furniture,S003,03-09-2023,462
Clothing,S003,03-09-2023,440
Toys,S003,03-09-2023,403
Electronics,S003,03-09-2023,620
Groceries,S003,03-09-2023,460
Groceries,S004,03-09-2023,1032
Electronics,S004,03-09-2023,710
Clothing,S004,03-09-2023,449
Toys,S004,03-09-2023,478
Furniture,S004,03-09-2023,454
Electronics,S005,03-09-2023,308
Groceries,S005,03-09-2023,305
Furniture,S005,03-09-2023,1297
Toys,S005,03-09-2023,1124
Clothing,S005,03-09-2023,346
Furniture,S001,03-10-2023,402
Toys,S001,03-10-2023,898
Electronics,S001,03-10-2023,186
Groceries,S001,03-10-2023,549
Clothing,S001,03-10-2023,885
Electronics,S002,03-10-2023,125
Clothing,S002,03-10-2023,1072
Toys,S002,03-10-2023,47
Groceries,S002,03-10-2023,664
Furniture,S002,03-10-2023,452
Electronics,S003,03-10-2023,625
Clothing,S003,03-10-2023,571
Furniture,S003,03-10-2023,496
Groceries,S003,03-10-2023,741
Groceries,S004,03-10-2023,162
Toys,S004,03-10-2023,751
Furniture,S004,03-10-2023,580
Electronics,S004,03-10-2023,527
Clothing,S004,03-10-2023,831
Clothing,S005,03-10-2023,327
Toys,S005,03-10-2023,721
Groceries,S005,03-10-2023,783
Electronics,S005,03-10-2023,1746
Furniture,S005,03-10-2023,478
Furniture,S001,03-11-2023,1499
Groceries,S001,03-11-2023,20
Toys,S001,03-11-2023,197
Clothing,S001,03-11-2023,599
Electronics,S001,03-11-2023,114
Groceries,S002,03-11-2023,718
Clothing,S002,03-11-2023,427
Toys,S002,03-11-2023,395
Electronics,S002,03-11-2023,82
Furniture,S002,03-11-2023,333
Toys,S003,03-11-2023,725
Clothing,S003,03-11-2023,843
Furniture,S003,03-11-2023,555
Groceries,S003,03-11-2023,386
Electronics,S003,03-11-2023,432
Electronics,S004,03-11-2023,192
Toys,S004,03-11-2023,158
Furniture,S004,03-11-2023,1032
Groceries,S004,03-11-2023,365
Clothing,S004,03-11-2023,305
Electronics,S005,03-11-2023,117
Clothing,S005,03-11-2023,489
Groceries,S005,03-11-2023,136
Toys,S005,03-11-2023,491
Furniture,S005,03-11-2023,620
Furniture,S001,03-12-2023,1273
Groceries,S001,03-12-2023,173
Toys,S001,03-12-2023,605
Clothing,S001,03-12-2023,885
Electronics,S001,03-12-2023,566
Furniture,S002,03-12-2023,574
Groceries,S002,03-12-2023,472
Clothing,S002,03-12-2023,219
Toys,S002,03-12-2023,318
Electronics,S002,03-12-2023,1205
Furniture,S003,03-12-2023,316
Clothing,S003,03-12-2023,174
Groceries,S003,03-12-2023,1332
Electronics,S003,03-12-2023,805
Toys,S003,03-12-2023,116
Clothing,S004,03-12-2023,958
Toys,S004,03-12-2023,169
Electronics,S004,03-12-2023,372
Furniture,S004,03-12-2023,298
Groceries,S004,03-12-2023,751
Clothing,S005,03-12-2023,499
Electronics,S005,03-12-2023,935
Groceries,S005,03-12-2023,771
Furniture,S005,03-12-2023,499
Electronics,S001,03-13-2023,1014
Furniture,S001,03-13-2023,417
Toys,S001,03-13-2023,603
Clothing,S001,03-13-2023,303
Groceries,S001,03-13-2023,683
Groceries,S002,03-13-2023,208
Clothing,S002,03-13-2023,985
Toys,S002,03-13-2023,390
Furniture,S002,03-13-2023,1018
Electronics,S002,03-13-2023,294
Electronics,S003,03-13-2023,904
Groceries,S003,03-13-2023,337
Furniture,S003,03-13-2023,601
Toys,S003,03-13-2023,778
Clothing,S003,03-13-2023,336
Furniture,S004,03-13-2023,624
Groceries,S004,03-13-2023,718
Toys,S004,03-13-2023,654
Clothing,S004,03-13-2023,126
Electronics,S004,03-13-2023,156
Groceries,S005,03-13-2023,294
Toys,S005,03-13-2023,250
Furniture,S005,03-13-2023,938
Clothing,S005,03-13-2023,489
Electronics,S005,03-13-2023,449
Furniture,S001,03-14-2023,803
Clothing,S001,03-14-2023,920
Electronics,S001,03-14-2023,323
Groceries,S001,03-14-2023,232
Toys,S001,03-14-2023,0
Electronics,S002,03-14-2023,1029
Toys,S002,03-14-2023,1043
Clothing,S002,03-14-2023,510
Furniture,S002,03-14-2023,90
Toys,S003,03-14-2023,1161
Furniture,S003,03-14-2023,1058
Clothing,S003,03-14-2023,698
Groceries,S003,03-14-2023,52
Electronics,S003,03-14-2023,198
Groceries,S004,03-14-2023,407
Clothing,S004,03-14-2023,547
Toys,S004,03-14-2023,124
Electronics,S004,03-14-2023,169
Furniture,S004,03-14-2023,839
Clothing,S005,03-14-2023,482
Electronics,S005,03-14-2023,78
Toys,S005,03-14-2023,490
Groceries,S005,03-14-2023,871
Furniture,S005,03-14-2023,856
Clothing,S001,03-15-2023,597
Groceries,S001,03-15-2023,318
Toys,S001,03-15-2023,804
Furniture,S001,03-15-2023,631
Groceries,S002,03-15-2023,258
Toys,S002,03-15-2023,133
Furniture,S002,03-15-2023,814
Clothing,S002,03-15-2023,243
Electronics,S002,03-15-2023,298
Electronics,S003,03-15-2023,471
Groceries,S003,03-15-2023,590
Toys,S003,03-15-2023,387
Clothing,S003,03-15-2023,494
Furniture,S003,03-15-2023,308
Furniture,S004,03-15-2023,1259
Toys,S004,03-15-2023,1103
Clothing,S004,03-15-2023,660
Electronics,S004,03-15-2023,280
Groceries,S004,03-15-2023,145
Clothing,S005,03-15-2023,785
Electronics,S005,03-15-2023,367
Toys,S005,03-15-2023,686
Furniture,S005,03-15-2023,453
Groceries,S005,03-15-2023,881
Groceries,S001,03-16-2023,124
Toys,S001,03-16-2023,228
Furniture,S001,03-16-2023,402
Clothing,S001,03-16-2023,512
Electronics,S001,03-16-2023,246
Groceries,S002,03-16-2023,850
Furniture,S002,03-16-2023,631
Clothing,S002,03-16-2023,526
Toys,S002,03-16-2023,881
Electronics,S002,03-16-2023,457
Furniture,S003,03-16-2023,851
Electronics,S003,03-16-2023,1386
Clothing,S003,03-16-2023,603
Groceries,S003,03-16-2023,5
Toys,S003,03-16-2023,213
Furniture,S004,03-16-2023,347
Groceries,S004,03-16-2023,982
Clothing,S004,03-16-2023,826
Toys,S004,03-16-2023,101
Electronics,S004,03-16-2023,443
Clothing,S005,03-16-2023,1210
Furniture,S005,03-16-2023,843
Electronics,S005,03-16-2023,1124
Groceries,S005,03-16-2023,150
Toys,S001,03-17-2023,516
Groceries,S001,03-17-2023,1065
Furniture,S001,03-17-2023,847
Electronics,S001,03-17-2023,143
Clothing,S001,03-17-2023,360
Toys,S002,03-17-2023,471
Groceries,S002,03-17-2023,770
Electronics,S002,03-17-2023,604
Furniture,S002,03-17-2023,121
Clothing,S002,03-17-2023,562
Electronics,S003,03-17-2023,447
Groceries,S003,03-17-2023,985
Clothing,S003,03-17-2023,426
Toys,S003,03-17-2023,379
Furniture,S003,03-17-2023,113
Furniture,S004,03-17-2023,912
Clothing,S004,03-17-2023,522
Groceries,S004,03-17-2023,525
Electronics,S004,03-17-2023,162
Toys,S004,03-17-2023,341
Groceries,S005,03-17-2023,865
Clothing,S005,03-17-2023,366
Furniture,S005,03-17-2023,747
Toys,S005,03-17-2023,987
Electronics,S005,03-17-2023,377
Clothing,S001,03-18-2023,479
Groceries,S001,03-18-2023,206
Toys,S001,03-18-2023,906
Electronics,S001,03-18-2023,502
Furniture,S001,03-18-2023,176
Groceries,S002,03-18-2023,812
Toys,S002,03-18-2023,257
Clothing,S002,03-18-2023,1417
Electronics,S002,03-18-2023,663
Furniture,S002,03-18-2023,335
Clothing,S003,03-18-2023,504
Electronics,S003,03-18-2023,916
Groceries,S003,03-18-2023,175
Furniture,S003,03-18-2023,294
Toys,S003,03-18-2023,300
Electronics,S004,03-18-2023,184
Toys,S004,03-18-2023,333
Groceries,S004,03-18-2023,217
Furniture,S004,03-18-2023,1257
Clothing,S004,03-18-2023,559
Furniture,S005,03-18-2023,768
Groceries,S005,03-18-2023,286
Clothing,S005,03-18-2023,845
Toys,S005,03-18-2023,337
Electronics,S005,03-18-2023,329
Groceries,S001,03-19-2023,727
Electronics,S001,03-19-2023,201
Toys,S001,03-19-2023,260
Clothing,S001,03-19-2023,871
Furniture,S001,03-19-2023,435
Electronics,S002,03-19-2023,440
Furniture,S002,03-19-2023,97
Clothing,S002,03-19-2023,1313
Toys,S002,03-19-2023,534
Groceries,S002,03-19-2023,949
Toys,S003,03-19-2023,319
Clothing,S003,03-19-2023,961
Groceries,S003,03-19-2023,823
Electronics,S003,03-19-2023,119
Furniture,S003,03-19-2023,796
Toys,S004,03-19-2023,870
Clothing,S004,03-19-2023,331
Furniture,S004,03-19-2023,537
Groceries,S004,03-19-2023,479
Electronics,S004,03-19-2023,227
Clothing,S005,03-19-2023,166
Toys,S005,03-19-2023,618
Furniture,S005,03-19-2023,396
Electronics,S005,03-19-2023,391
Groceries,S005,03-19-2023,380
Clothing,S001,03-20-2023,809
Groceries,S001,03-20-2023,1098
Toys,S001,03-20-2023,490
Furniture,S001,03-20-2023,428
Electronics,S001,03-20-2023,95
Toys,S002,03-20-2023,279
Furniture,S002,03-20-2023,731
Clothing,S002,03-20-2023,390
Electronics,S002,03-20-2023,649
Groceries,S002,03-20-2023,268
Electronics,S003,03-20-2023,230
Furniture,S003,03-20-2023,895
Toys,S003,03-20-2023,380
Clothing,S003,03-20-2023,277
Groceries,S003,03-20-2023,710
Groceries,S004,03-20-2023,579
Electronics,S004,03-20-2023,783
Clothing,S004,03-20-2023,260
Furniture,S004,03-20-2023,768
Toys,S004,03-20-2023,295
Toys,S005,03-20-2023,920
Clothing,S005,03-20-2023,142
Groceries,S005,03-20-2023,697
Electronics,S005,03-20-2023,1201
Furniture,S005,03-20-2023,643
Groceries,S001,03-21-2023,453
Electronics,S001,03-21-2023,287
Clothing,S001,03-21-2023,756
Furniture,S001,03-21-2023,593
Toys,S001,03-21-2023,439
Groceries,S002,03-21-2023,888
Electronics,S002,03-21-2023,526
Toys,S002,03-21-2023,390
Furniture,S002,03-21-2023,351
Clothing,S002,03-21-2023,459
Groceries,S003,03-21-2023,1026
Furniture,S003,03-21-2023,1293
Toys,S003,03-21-2023,667
Clothing,S003,03-21-2023,25
Electronics,S003,03-21-2023,563
Furniture,S004,03-21-2023,436
Clothing,S004,03-21-2023,795
Groceries,S004,03-21-2023,221
Toys,S004,03-21-2023,433
Electronics,S005,03-21-2023,378
Furniture,S005,03-21-2023,772
Groceries,S005,03-21-2023,202
Toys,S005,03-21-2023,189
Clothing,S005,03-21-2023,211
Clothing,S001,03-22-2023,676
Toys,S001,03-22-2023,680
Groceries,S001,03-22-2023,1052
Furniture,S001,03-22-2023,448
Electronics,S001,03-22-2023,369
Groceries,S002,03-22-2023,634
Toys,S002,03-22-2023,424
Electronics,S002,03-22-2023,163
Furniture,S002,03-22-2023,678
Clothing,S002,03-22-2023,1150
Toys,S003,03-22-2023,950
Electronics,S003,03-22-2023,831
Groceries,S003,03-22-2023,185
Clothing,S003,03-22-2023,399
Furniture,S004,03-22-2023,129
Groceries,S004,03-22-2023,526
Clothing,S004,03-22-2023,723
Toys,S004,03-22-2023,718
Electronics,S004,03-22-2023,102
Clothing,S005,03-22-2023,936
Furniture,S005,03-22-2023,732
Groceries,S005,03-22-2023,385
Toys,S005,03-22-2023,439
Electronics,S005,03-22-2023,62
Clothing,S001,03-23-2023,1020
Furniture,S001,03-23-2023,1447
Electronics,S001,03-23-2023,637
Groceries,S001,03-23-2023,429
Clothing,S002,03-23-2023,589
Toys,S002,03-23-2023,529
Groceries,S002,03-23-2023,717
Furniture,S002,03-23-2023,211
Electronics,S002,03-23-2023,304
Toys,S003,03-23-2023,1615
Furniture,S003,03-23-2023,377
Clothing,S003,03-23-2023,115
Groceries,S003,03-23-2023,587
Electronics,S003,03-23-2023,168
Groceries,S004,03-23-2023,639
Clothing,S004,03-23-2023,316
Furniture,S004,03-23-2023,894
Electronics,S004,03-23-2023,205
Toys,S004,03-23-2023,218
Furniture,S005,03-23-2023,365
Electronics,S005,03-23-2023,938
Groceries,S005,03-23-2023,501
Clothing,S005,03-23-2023,519
Toys,S005,03-23-2023,482
Furniture,S001,03-24-2023,775
Groceries,S001,03-24-2023,431
Electronics,S001,03-24-2023,742
Clothing,S001,03-24-2023,193
Toys,S001,03-24-2023,28
Toys,S002,03-24-2023,457
Electronics,S002,03-24-2023,735
Groceries,S002,03-24-2023,321
Furniture,S002,03-24-2023,728
Clothing,S002,03-24-2023,310
Groceries,S003,03-24-2023,865
Clothing,S003,03-24-2023,373
Electronics,S003,03-24-2023,172
Furniture,S003,03-24-2023,224
Toys,S003,03-24-2023,368
Furniture,S004,03-24-2023,715
Electronics,S004,03-24-2023,552
Clothing,S004,03-24-2023,609
Toys,S004,03-24-2023,365
Groceries,S004,03-24-2023,574
Groceries,S005,03-24-2023,1108
Clothing,S005,03-24-2023,612
Toys,S005,03-24-2023,119
Furniture,S005,03-24-2023,554
Electronics,S005,03-24-2023,220
Toys,S001,03-25-2023,1330
Clothing,S001,03-25-2023,707
Groceries,S001,03-25-2023,275
Furniture,S001,03-25-2023,159
Electronics,S001,03-25-2023,344
Clothing,S002,03-25-2023,895
Toys,S002,03-25-2023,210
Electronics,S002,03-25-2023,407
Groceries,S002,03-25-2023,660
Furniture,S002,03-25-2023,657
Clothing,S003,03-25-2023,118
Electronics,S003,03-25-2023,457
Groceries,S003,03-25-2023,1495
Furniture,S003,03-25-2023,822
Toys,S003,03-25-2023,381
Groceries,S004,03-25-2023,233
Toys,S004,03-25-2023,489
Furniture,S004,03-25-2023,276
Electronics,S004,03-25-2023,573
Clothing,S004,03-25-2023,711
Furniture,S005,03-25-2023,661
Toys,S005,03-25-2023,30
Groceries,S005,03-25-2023,725
Clothing,S005,03-25-2023,716
Electronics,S005,03-25-2023,346
Groceries,S001,03-26-2023,531
Furniture,S001,03-26-2023,385
Electronics,S001,03-26-2023,175
Clothing,S001,03-26-2023,506
Toys,S001,03-26-2023,239
Furniture,S002,03-26-2023,429
Electronics,S002,03-26-2023,722
Clothing,S002,03-26-2023,731
Toys,S002,03-26-2023,273
Groceries,S002,03-26-2023,557
Electronics,S003,03-26-2023,972
Toys,S003,03-26-2023,423
Furniture,S003,03-26-2023,778
Clothing,S003,03-26-2023,354
Groceries,S003,03-26-2023,325
Furniture,S004,03-26-2023,332
Groceries,S004,03-26-2023,422
Clothing,S004,03-26-2023,1177
Electronics,S004,03-26-2023,401
Toys,S004,03-26-2023,289
Toys,S005,03-26-2023,826
Furniture,S005,03-26-2023,581
Groceries,S005,03-26-2023,294
Clothing,S005,03-26-2023,355
Electronics,S005,03-26-2023,238
Groceries,S001,03-27-2023,1171
Toys,S001,03-27-2023,132
Furniture,S001,03-27-2023,578
Electronics,S001,03-27-2023,1021
Clothing,S001,03-27-2023,342
Furniture,S002,03-27-2023,573
Electronics,S002,03-27-2023,235
Groceries,S002,03-27-2023,593
Clothing,S002,03-27-2023,983
Toys,S002,03-27-2023,196
Toys,S003,03-27-2023,280
Groceries,S003,03-27-2023,890
Clothing,S003,03-27-2023,707
Electronics,S003,03-27-2023,1008
Furniture,S003,03-27-2023,21
Groceries,S004,03-27-2023,255
Toys,S004,03-27-2023,1170
Clothing,S004,03-27-2023,504
Electronics,S004,03-27-2023,489
Furniture,S004,03-27-2023,142
Furniture,S005,03-27-2023,1012
Toys,S005,03-27-2023,564
Electronics,S005,03-27-2023,430
Clothing,S005,03-27-2023,218
Groceries,S005,03-27-2023,135
Groceries,S001,03-28-2023,1391
Toys,S001,03-28-2023,297
Clothing,S001,03-28-2023,721
Furniture,S001,03-28-2023,788
Electronics,S001,03-28-2023,342
Toys,S002,03-28-2023,361
Furniture,S002,03-28-2023,244
Clothing,S002,03-28-2023,1608
Groceries,S002,03-28-2023,674
Electronics,S002,03-28-2023,178
Clothing,S003,03-28-2023,291
Electronics,S003,03-28-2023,1204
Groceries,S003,03-28-2023,626
Toys,S003,03-28-2023,432
Furniture,S003,03-28-2023,1040
Electronics,S004,03-28-2023,701
Groceries,S004,03-28-2023,1338
Toys,S004,03-28-2023,531
Clothing,S004,03-28-2023,147
Furniture,S004,03-28-2023,218
Toys,S005,03-28-2023,1013
Electronics,S005,03-28-2023,761
Groceries,S005,03-28-2023,102
Clothing,S005,03-28-2023,748
Furniture,S005,03-28-2023,380
Groceries,S001,03-29-2023,950
Clothing,S001,03-29-2023,368
Furniture,S001,03-29-2023,1310
Toys,S001,03-29-2023,32
Electronics,S001,03-29-2023,249
Furniture,S002,03-29-2023,690
Groceries,S002,03-29-2023,419
Toys,S002,03-29-2023,312
Electronics,S002,03-29-2023,738
Clothing,S002,03-29-2023,242
Toys,S003,03-29-2023,784
Groceries,S003,03-29-2023,437
Furniture,S003,03-29-2023,1503
Clothing,S003,03-29-2023,485
Electronics,S003,03-29-2023,636
Toys,S004,03-29-2023,989
Electronics,S004,03-29-2023,1109
Groceries,S004,03-29-2023,329
Furniture,S004,03-29-2023,276
Clothing,S004,03-29-2023,282
Furniture,S005,03-29-2023,665
Clothing,S005,03-29-2023,664
Toys,S005,03-29-2023,759
Electronics,S005,03-29-2023,147
Groceries,S005,03-29-2023,152
Furniture,S001,03-30-2023,1298
Clothing,S001,03-30-2023,497
Electronics,S001,03-30-2023,545
Groceries,S001,03-30-2023,618
Toys,S001,03-30-2023,88
Electronics,S002,03-30-2023,363
Furniture,S002,03-30-2023,480
Clothing,S002,03-30-2023,415
Groceries,S002,03-30-2023,1053
Toys,S002,03-30-2023,238
Electronics,S003,03-30-2023,873
Furniture,S003,03-30-2023,922
Toys,S003,03-30-2023,453
Groceries,S003,03-30-2023,681
Clothing,S003,03-30-2023,428
Electronics,S004,03-30-2023,588
Clothing,S004,03-30-2023,831
Toys,S004,03-30-2023,322
Groceries,S004,03-30-2023,453
Furniture,S004,03-30-2023,60
Furniture,S005,03-30-2023,742
Groceries,S005,03-30-2023,437
Clothing,S005,03-30-2023,602
Toys,S005,03-30-2023,310
Electronics,S005,03-30-2023,151
Furniture,S001,03-31-2023,610
Toys,S001,03-31-2023,548
Groceries,S001,03-31-2023,189
Clothing,S001,03-31-2023,264
Electronics,S001,03-31-2023,315
Toys,S002,03-31-2023,1719
Clothing,S002,03-31-2023,208
Groceries,S002,03-31-2023,540
Electronics,S002,03-31-2023,659
Furniture,S002,03-31-2023,361
Groceries,S003,03-31-2023,931
Electronics,S003,03-31-2023,538
Toys,S003,03-31-2023,89
Clothing,S003,03-31-2023,579
Furniture,S003,03-31-2023,439
Toys,S004,03-31-2023,1245
Groceries,S004,03-31-2023,1046
Furniture,S004,03-31-2023,373
Electronics,S004,03-31-2023,185
Clothing,S004,03-31-2023,351
Groceries,S005,03-31-2023,781
Clothing,S005,03-31-2023,409
Electronics,S005,03-31-2023,309
Furniture,S005,03-31-2023,382
Toys,S005,03-31-2023,28
Groceries,S001,04-01-2023,935
Furniture,S001,04-01-2023,662
Electronics,S001,04-01-2023,217
Toys,S001,04-01-2023,455
Clothing,S001,04-01-2023,91
Groceries,S002,04-01-2023,411
Electronics,S002,04-01-2023,495
Clothing,S002,04-01-2023,1094
Toys,S002,04-01-2023,367
Furniture,S002,04-01-2023,247
Clothing,S003,04-01-2023,287
Furniture,S003,04-01-2023,574
Electronics,S003,04-01-2023,352
Groceries,S003,04-01-2023,358
Toys,S003,04-01-2023,414
Electronics,S004,04-01-2023,355
Furniture,S004,04-01-2023,306
Toys,S004,04-01-2023,888
Clothing,S004,04-01-2023,494
Groceries,S004,04-01-2023,296
Groceries,S005,04-01-2023,397
Furniture,S005,04-01-2023,729
Electronics,S005,04-01-2023,686
Clothing,S005,04-01-2023,718
Toys,S005,04-01-2023,217
Clothing,S001,04-02-2023,629
Furniture,S001,04-02-2023,242
Groceries,S001,04-02-2023,1001
Electronics,S001,04-02-2023,475
Toys,S001,04-02-2023,217
Furniture,S002,04-02-2023,847
Toys,S002,04-02-2023,390
Electronics,S002,04-02-2023,755
Groceries,S002,04-02-2023,385
Clothing,S002,04-02-2023,208
Groceries,S003,04-02-2023,793
Clothing,S003,04-02-2023,878
Furniture,S003,04-02-2023,1159
Electronics,S003,04-02-2023,315
Toys,S003,04-02-2023,2
Furniture,S004,04-02-2023,518
Groceries,S004,04-02-2023,490
Electronics,S004,04-02-2023,1040
Toys,S004,04-02-2023,311
Clothing,S004,04-02-2023,412
Clothing,S005,04-02-2023,730
Groceries,S005,04-02-2023,481
Furniture,S005,04-02-2023,639
Toys,S005,04-02-2023,1076
Electronics,S005,04-02-2023,285
Toys,S001,04-03-2023,595
Clothing,S001,04-03-2023,1143
Electronics,S001,04-03-2023,666
Furniture,S001,04-03-2023,138
Groceries,S001,04-03-2023,296
Groceries,S002,04-03-2023,424
Toys,S002,04-03-2023,1081
Clothing,S002,04-03-2023,295
Electronics,S002,04-03-2023,30
Furniture,S002,04-03-2023,111
Toys,S003,04-03-2023,848
Clothing,S003,04-03-2023,565
Furniture,S003,04-03-2023,766
Groceries,S003,04-03-2023,738
Electronics,S003,04-03-2023,250
Groceries,S004,04-03-2023,746
Electronics,S004,04-03-2023,38
Furniture,S004,04-03-2023,475
Toys,S004,04-03-2023,356
Clothing,S004,04-03-2023,666
Toys,S005,04-03-2023,151
Furniture,S005,04-03-2023,657
Electronics,S005,04-03-2023,775
Groceries,S005,04-03-2023,74
Clothing,S005,04-03-2023,247
Clothing,S001,04-04-2023,1444
Toys,S001,04-04-2023,764
Groceries,S001,04-04-2023,145
Electronics,S001,04-04-2023,202
Furniture,S002,04-04-2023,453
Electronics,S002,04-04-2023,953
Clothing,S002,04-04-2023,710
Groceries,S002,04-04-2023,408
Toys,S002,04-04-2023,508
Clothing,S003,04-04-2023,951
Electronics,S003,04-04-2023,247
Groceries,S003,04-04-2023,106
Furniture,S003,04-04-2023,935
Toys,S003,04-04-2023,316
Electronics,S004,04-04-2023,781
Furniture,S004,04-04-2023,313
Toys,S004,04-04-2023,527
Groceries,S004,04-04-2023,390
Clothing,S004,04-04-2023,414
Electronics,S005,04-04-2023,189
Furniture,S005,04-04-2023,438
