product,city,date,sales,discount_pct,weather_condition,is_holiday,seasonality
Clothing,Delhi,04-07-2023,41,5,Snowy,0,Summer
Groceries,Delhi,04-07-2023,116,5,Rainy,1,Winter
Groceries,Delhi,04-07-2023,126,0,Sunny,1,Autumn
Groceries,Delhi,04-07-2023,298,15,Sunny,0,Spring
Toys,Delhi,04-07-2023,9,0,Sunny,0,Autumn
Groceries,Delhi,04-07-2023,143,10,Cloudy,0,Spring
Groceries,Delhi,04-07-2023,186,20,Rainy,0,Summer
Groceries,Delhi,04-07-2023,203,20,Rainy,0,Winter
Groceries,Delhi,04-07-2023,42,15,Cloudy,1,Autumn
Toys,Delhi,04-07-2023,202,0,Cloudy,1,Summer
Groceries,Delhi,04-07-2023,63,10,Sunny,1,Winter
Clothing,Delhi,04-07-2023,26,10,Cloudy,1,Winter
Clothing,Delhi,04-07-2023,295,5,Snowy,1,Summer
Clothing,Mumbai,04-07-2023,301,15,Sunny,0,Spring
Toys,Mumbai,04-07-2023,42,0,Sunny,0,Spring
Clothing,Mumbai,04-07-2023,340,5,Snowy,1,Summer
Toys,Mumbai,04-07-2023,10,10,Rainy,1,Summer
Clothing,Mumbai,04-07-2023,262,0,Sunny,1,Spring
Clothing,Mumbai,04-07-2023,93,0,Snowy,0,Winter
Clothing,Mumbai,04-07-2023,135,5,Cloudy,1,Winter
Clothing,Mumbai,04-07-2023,325,0,Cloudy,1,Spring
Groceries,Mumbai,04-07-2023,223,0,Rainy,0,Summer
Toys,Mumbai,04-07-2023,275,15,Sunny,0,Spring
Groceries,Mumbai,04-07-2023,36,0,Rainy,1,Spring
Groceries,Mumbai,04-07-2023,256,0,Rainy,0,Winter
Clothing,Mumbai,04-07-2023,45,0,Snowy,0,Winter
Clothing,Bangalore,04-07-2023,68,5,Rainy,1,Autumn
Groceries,Bangalore,04-07-2023,38,0,Rainy,0,Summer
Groceries,Bangalore,04-07-2023,215,5,Cloudy,1,Winter
Groceries,Bangalore,04-07-2023,62,5,Sunny,0,Winter
Groceries,Bangalore,04-07-2023,49,20,Snowy,1,Summer
Toys,Bangalore,04-07-2023,45,5,Rainy,0,Winter
Clothing,Bangalore,04-07-2023,124,15,Sunny,1,Autumn
Toys,Bangalore,04-07-2023,24,0,Sunny,0,Spring
Toys,Bangalore,04-07-2023,5,20,Rainy,0,Summer
Groceries,Bangalore,04-07-2023,125,20,Sunny,0,Summer
Toys,Bangalore,04-07-2023,419,15,Snowy,1,Winter
Groceries,Bangalore,04-07-2023,31,20,Sunny,0,Summer
Clothing,Bangalore,04-07-2023,306,20,Sunny,1,Winter
Groceries,Bangalore,04-07-2023,147,5,Cloudy,1,Summer
Groceries,Delhi,04-08-2023,6,20,Sunny,1,Winter
Groceries,Delhi,04-08-2023,12,15,Rainy,0,Spring
Groceries,Delhi,04-08-2023,62,10,Cloudy,1,Spring
Clothing,Delhi,04-08-2023,108,5,Cloudy,0,Winter
Toys,Delhi,04-08-2023,75,5,Cloudy,0,Winter
Groceries,Delhi,04-08-2023,90,10,Rainy,1,Spring
Toys,Delhi,04-08-2023,123,5,Sunny,0,Autumn
Toys,Delhi,04-08-2023,128,20,Rainy,1,Autumn
Toys,Delhi,04-08-2023,3,10,Snowy,0,Summer
Clothing,Delhi,04-08-2023,34,20,Sunny,1,Spring
Clothing,Mumbai,04-08-2023,61,5,Rainy,0,Autumn
Toys,Mumbai,04-08-2023,235,20,Rainy,0,Summer
Toys,Mumbai,04-08-2023,108,20,Cloudy,0,Winter
Toys,Mumbai,04-08-2023,32,15,Sunny,1,Summer
Toys,Mumbai,04-08-2023,118,5,Sunny,0,Autumn
Clothing,Mumbai,04-08-2023,224,20,Rainy,0,Spring
Groceries,Mumbai,04-08-2023,29,15,Sunny,0,Autumn
Toys,Mumbai,04-08-2023,75,10,Rainy,1,Autumn
Groceries,Mumbai,04-08-2023,109,5,Snowy,0,Winter
Clothing,Mumbai,04-08-2023,351,20,Sunny,0,Autumn
Groceries,Mumbai,04-08-2023,87,0,Rainy,1,Winter
Groceries,Mumbai,04-08-2023,64,0,Snowy,0,Spring
Groceries,Mumbai,04-08-2023,176,15,Cloudy,0,Spring
Clothing,Mumbai,04-08-2023,256,20,Rainy,1,Autumn
Groceries,Mumbai,04-08-2023,138,10,Cloudy,1,Spring
Groceries,Bangalore,04-08-2023,156,20,Sunny,1,Summer
Toys,Bangalore,04-08-2023,59,15,Sunny,0,Autumn
Toys,Bangalore,04-08-2023,260,15,Snowy,1,Spring
Clothing,Bangalore,04-08-2023,20,0,Snowy,0,Summer
Groceries,Bangalore,04-08-2023,68,20,Sunny,0,Winter
Clothing,Bangalore,04-08-2023,94,0,Sunny,1,Winter
Toys,Bangalore,04-08-2023,40,5,Cloudy,0,Winter
Clothing,Bangalore,04-08-2023,76,20,Snowy,1,Spring
Groceries,Bangalore,04-08-2023,297,10,Cloudy,1,Spring
Toys,Bangalore,04-08-2023,53,10,Cloudy,0,Summer
Toys,Bangalore,04-08-2023,84,20,Snowy,1,Autumn
Clothing,Bangalore,04-08-2023,171,5,Rainy,1,Winter
Clothing,Bangalore,04-08-2023,192,20,Rainy,1,Winter
Toys,Bangalore,04-08-2023,38,5,Rainy,1,Summer
Clothing,Bangalore,04-08-2023,32,10,Sunny,0,Spring
Groceries,Delhi,04-09-2023,6,5,Cloudy,0,Autumn
Groceries,Delhi,04-09-2023,137,0,Sunny,0,Winter
Toys,Delhi,04-09-2023,54,0,Cloudy,0,Winter
Clothing,Delhi,04-09-2023,181,15,Snowy,1,Summer
Groceries,Delhi,04-09-2023,392,20,Cloudy,1,Summer
Toys,Delhi,04-09-2023,95,5,Snowy,0,Spring
Clothing,Delhi,04-09-2023,218,15,Sunny,1,Summer
Toys,Delhi,04-09-2023,133,15,Cloudy,1,Autumn
Clothing,Delhi,04-09-2023,247,10,Rainy,0,Spring
Toys,Delhi,04-09-2023,20,5,Cloudy,0,Autumn
Clothing,Delhi,04-09-2023,371,5,Rainy,1,Summer
Groceries,Delhi,04-09-2023,97,0,Cloudy,0,Summer
Toys,Delhi,04-09-2023,258,5,Cloudy,1,Winter
Clothing,Delhi,04-09-2023,51,20,Snowy,1,Autumn
Clothing,Mumbai,04-09-2023,142,15,Cloudy,1,Summer
Toys,Mumbai,04-09-2023,192,15,Sunny,0,Autumn
Toys,Mumbai,04-09-2023,9,15,Cloudy,1,Autumn
Groceries,Mumbai,04-09-2023,329,5,Cloudy,1,Winter
Clothing,Mumbai,04-09-2023,354,15,Sunny,1,Winter
Toys,Mumbai,04-09-2023,87,0,Cloudy,0,Autumn
Groceries,Mumbai,04-09-2023,67,0,Snowy,1,Winter
Groceries,Mumbai,04-09-2023,268,15,Sunny,1,Spring
Groceries,Mumbai,04-09-2023,61,5,Cloudy,0,Spring
Groceries,Mumbai,04-09-2023,58,10,Snowy,1,Autumn
Clothing,Mumbai,04-09-2023,208,5,Snowy,1,Winter
Groceries,Mumbai,04-09-2023,191,20,Cloudy,0,Autumn
Clothing,Mumbai,04-09-2023,8,10,Snowy,0,Summer
Clothing,Bangalore,04-09-2023,232,0,Cloudy,0,Winter
Groceries,Bangalore,04-09-2023,161,5,Snowy,1,Spring
Clothing,Bangalore,04-09-2023,66,20,Rainy,0,Spring
Toys,Bangalore,04-09-2023,52,20,Snowy,1,Autumn
Toys,Bangalore,04-09-2023,321,0,Cloudy,1,Spring
Groceries,Bangalore,04-09-2023,297,10,Cloudy,1,Summer
Clothing,Bangalore,04-09-2023,260,20,Snowy,0,Winter
Toys,Bangalore,04-09-2023,87,10,Sunny,1,Spring
Toys,Bangalore,04-09-2023,245,0,Sunny,0,Autumn
Toys,Bangalore,04-09-2023,190,0,Cloudy,1,Winter
Toys,Delhi,04-10-2023,28,0,Cloudy,0,Winter
Clothing,Delhi,04-10-2023,237,15,Snowy,1,Autumn
Groceries,Delhi,04-10-2023,336,15,Snowy,1,Spring
Groceries,Delhi,04-10-2023,26,20,Cloudy,0,Summer
Toys,Delhi,04-10-2023,37,15,Snowy,0,Winter
Toys,Delhi,04-10-2023,163,10,Cloudy,0,Summer
Toys,Delhi,04-10-2023,44,0,Rainy,1,Autumn
Groceries,Delhi,04-10-2023,71,15,Rainy,0,Autumn
Groceries,Delhi,04-10-2023,21,5,Cloudy,0,Spring
Toys,Delhi,04-10-2023,169,20,Rainy,0,Spring
Toys,Delhi,04-10-2023,318,15,Cloudy,1,Summer
Clothing,Delhi,04-10-2023,82,10,Snowy,1,Autumn
Toys,Delhi,04-10-2023,267,5,Snowy,1,Winter
Clothing,Delhi,04-10-2023,145,20,Sunny,1,Spring
Toys,Mumbai,04-10-2023,398,15,Sunny,1,Summer
Groceries,Mumbai,04-10-2023,115,10,Rainy,1,Summer
Clothing,Mumbai,04-10-2023,107,10,Sunny,1,Spring
Clothing,Mumbai,04-10-2023,38,0,Snowy,1,Winter
Clothing,Mumbai,04-10-2023,144,0,Rainy,1,Summer
Clothing,Mumbai,04-10-2023,259,20,Snowy,1,Winter
Clothing,Mumbai,04-10-2023,275,5,Snowy,1,Summer
Groceries,Mumbai,04-10-2023,153,0,Snowy,1,Spring
Clothing,Mumbai,04-10-2023,80,15,Snowy,0,Winter
Groceries,Mumbai,04-10-2023,142,10,Snowy,0,Winter
Toys,Bangalore,04-10-2023,127,15,Snowy,1,Winter
Toys,Bangalore,04-10-2023,1,0,Snowy,0,Spring
Clothing,Bangalore,04-10-2023,11,20,Cloudy,0,Summer
Toys,Bangalore,04-10-2023,460,5,Rainy,0,Spring
Clothing,Bangalore,04-10-2023,139,15,Cloudy,1,Autumn
Toys,Bangalore,04-10-2023,139,0,Cloudy,0,Summer
Groceries,Bangalore,04-10-2023,283,5,Snowy,0,Summer
Toys,Bangalore,04-10-2023,75,10,Rainy,0,Summer
Toys,Bangalore,04-10-2023,232,0,Rainy,0,Winter
Clothing,Bangalore,04-10-2023,73,10,Rainy,0,Autumn
Clothing,Bangalore,04-10-2023,81,0,Snowy,1,Autumn
Groceries,Delhi,04-11-2023,61,0,Cloudy,0,Spring
Toys,Delhi,04-11-2023,140,0,Cloudy,0,Spring
Toys,Delhi,04-11-2023,37,5,Snowy,0,Winter
Groceries,Delhi,04-11-2023,99,15,Sunny,0,Winter
Toys,Delhi,04-11-2023,94,15,Snowy,1,Summer
Toys,Delhi,04-11-2023,283,5,Cloudy,1,Autumn
Groceries,Delhi,04-11-2023,47,20,Cloudy,1,Spring
Clothing,Delhi,04-11-2023,3,0,Sunny,1,Autumn
Clothing,Delhi,04-11-2023,84,10,Rainy,0,Spring
Clothing,Delhi,04-11-2023,75,0,Snowy,1,Winter
Groceries,Delhi,04-11-2023,111,5,Sunny,1,Winter
Toys,Mumbai,04-11-2023,39,5,Snowy,1,Spring
Groceries,Mumbai,04-11-2023,39,15,Sunny,1,Autumn
Groceries,Mumbai,04-11-2023,8,5,Cloudy,0,Autumn
Groceries,Mumbai,04-11-2023,20,5,Snowy,1,Autumn
Groceries,Mumbai,04-11-2023,9,0,Rainy,0,Winter
Clothing,Mumbai,04-11-2023,204,20,Sunny,1,Winter
Toys,Mumbai,04-11-2023,76,20,Snowy,0,Winter
Groceries,Mumbai,04-11-2023,128,5,Sunny,1,Summer
Clothing,Mumbai,04-11-2023,212,0,Rainy,1,Summer
Groceries,Mumbai,04-11-2023,48,10,Cloudy,0,Autumn
Clothing,Mumbai,04-11-2023,38,0,Sunny,1,Autumn
Toys,Mumbai,04-11-2023,102,5,Cloudy,0,Summer
Toys,Mumbai,04-11-2023,34,15,Sunny,0,Spring
Groceries,Bangalore,04-11-2023,86,10,Rainy,0,Summer
Groceries,Bangalore,04-11-2023,19,5,Cloudy,0,Summer
Clothing,Bangalore,04-11-2023,226,0,Cloudy,0,Spring
Toys,Bangalore,04-11-2023,79,10,Sunny,1,Autumn
Clothing,Bangalore,04-11-2023,265,15,Rainy,0,Spring
Groceries,Bangalore,04-11-2023,260,20,Snowy,1,Spring
Clothing,Bangalore,04-11-2023,160,10,Rainy,0,Spring
Groceries,Bangalore,04-11-2023,253,10,Snowy,1,Summer
Groceries,Bangalore,04-11-2023,363,5,Sunny,1,Winter
Groceries,Bangalore,04-11-2023,103,0,Sunny,0,Autumn
Toys,Bangalore,04-11-2023,228,15,Sunny,1,Spring
Clothing,Bangalore,04-11-2023,97,15,Rainy,0,Summer
Toys,Bangalore,04-11-2023,1,10,Snowy,1,Summer
Clothing,Bangalore,04-11-2023,52,0,Sunny,0,Summer
Toys,Bangalore,04-11-2023,140,5,Cloudy,1,Spring
Groceries,Delhi,04-12-2023,233,15,Cloudy,0,Spring
Groceries,Delhi,04-12-2023,30,0,Cloudy,0,Summer
Clothing,Delhi,04-12-2023,171,15,Sunny,1,Winter
Clothing,Delhi,04-12-2023,281,10,Cloudy,1,Spring
Clothing,Delhi,04-12-2023,139,0,Snowy,1,Spring
Toys,Delhi,04-12-2023,199,20,Cloudy,0,Summer
Clothing,Delhi,04-12-2023,125,5,Rainy,0,Autumn
Clothing,Delhi,04-12-2023,1,15,Cloudy,1,Spring
Groceries,Delhi,04-12-2023,29,10,Sunny,1,Spring
Groceries,Delhi,04-12-2023,10,0,Sunny,0,Autumn
Clothing,Delhi,04-12-2023,27,5,Cloudy,1,Winter
Clothing,Delhi,04-12-2023,100,15,Cloudy,1,Autumn
Clothing,Delhi,04-12-2023,11,0,Cloudy,0,Autumn
Clothing,Mumbai,04-12-2023,273,20,Snowy,1,Winter
Toys,Mumbai,04-12-2023,29,20,Cloudy,1,Spring
Toys,Mumbai,04-12-2023,91,20,Cloudy,1,Winter
Groceries,Mumbai,04-12-2023,44,10,Rainy,0,Autumn
Toys,Mumbai,04-12-2023,0,10,Snowy,0,Spring
Groceries,Mumbai,04-12-2023,173,0,Cloudy,0,Autumn
Toys,Mumbai,04-12-2023,97,15,Cloudy,1,Spring
Groceries,Mumbai,04-12-2023,240,20,Sunny,1,Summer
Clothing,Mumbai,04-12-2023,75,5,Snowy,0,Winter
Groceries,Mumbai,04-12-2023,9,10,Sunny,0,Spring
Toys,Mumbai,04-12-2023,147,5,Sunny,0,Autumn
Groceries,Mumbai,04-12-2023,348,20,Rainy,1,Autumn
Groceries,Mumbai,04-12-2023,88,10,Cloudy,1,Spring
Clothing,Mumbai,04-12-2023,431,0,Snowy,0,Autumn
Clothing,Mumbai,04-12-2023,119,5,Sunny,0,Spring
Toys,Mumbai,04-12-2023,217,5,Sunny,1,Spring
Toys,Bangalore,04-12-2023,63,15,Cloudy,1,Spring
Toys,Bangalore,04-12-2023,10,0,Snowy,0,Spring
Clothing,Bangalore,04-12-2023,26,0,Rainy,0,Autumn
Clothing,Bangalore,04-12-2023,72,20,Rainy,0,Autumn
Clothing,Bangalore,04-12-2023,44,20,Sunny,1,Summer
Clothing,Bangalore,04-12-2023,326,20,Rainy,1,Spring
Clothing,Bangalore,04-12-2023,272,5,Sunny,0,Summer
Toys,Bangalore,04-12-2023,386,20,Rainy,0,Summer
Groceries,Bangalore,04-12-2023,178,10,Snowy,0,Winter
Toys,Bangalore,04-12-2023,168,0,Rainy,1,Winter
Groceries,Bangalore,04-12-2023,17,5,Rainy,0,Spring
Groceries,Bangalore,04-12-2023,369,20,Snowy,1,Summer
Toys,Bangalore,04-12-2023,73,20,Rainy,0,Autumn
Groceries,Bangalore,04-12-2023,57,15,Sunny,0,Autumn
Clothing,Delhi,04-13-2023,181,20,Cloudy,1,Autumn
Groceries,Delhi,04-13-2023,119,10,Cloudy,1,Summer
Toys,Delhi,04-13-2023,148,20,Sunny,1,Autumn
Toys,Delhi,04-13-2023,42,5,Snowy,1,Spring
Clothing,Delhi,04-13-2023,76,15,Snowy,0,Autumn
Groceries,Delhi,04-13-2023,2,0,Rainy,0,Spring
Toys,Delhi,04-13-2023,49,20,Rainy,0,Summer
Groceries,Delhi,04-13-2023,346,15,Rainy,0,Summer
Clothing,Delhi,04-13-2023,86,20,Cloudy,0,Winter
Toys,Delhi,04-13-2023,86,20,Snowy,1,Autumn
Clothing,Delhi,04-13-2023,226,15,Sunny,0,Winter
Groceries,Delhi,04-13-2023,333,15,Snowy,1,Winter
Clothing,Delhi,04-13-2023,162,5,Cloudy,1,Summer
Clothing,Delhi,04-13-2023,15,10,Snowy,0,Summer
Toys,Mumbai,04-13-2023,179,5,Snowy,0,Autumn
Toys,Mumbai,04-13-2023,161,15,Cloudy,0,Winter
Clothing,Mumbai,04-13-2023,99,20,Rainy,1,Spring
Clothing,Mumbai,04-13-2023,222,20,Sunny,1,Winter
Groceries,Mumbai,04-13-2023,192,20,Sunny,0,Winter
Clothing,Mumbai,04-13-2023,20,20,Sunny,0,Spring
Groceries,Mumbai,04-13-2023,207,20,Cloudy,0,Winter
Clothing,Mumbai,04-13-2023,192,20,Sunny,1,Winter
Groceries,Mumbai,04-13-2023,57,0,Cloudy,0,Spring
Groceries,Mumbai,04-13-2023,13,10,Snowy,0,Spring
Toys,Mumbai,04-13-2023,114,5,Sunny,0,Winter
Toys,Mumbai,04-13-2023,100,10,Rainy,0,Autumn
Groceries,Mumbai,04-13-2023,218,15,Sunny,1,Autumn
Toys,Mumbai,04-13-2023,154,5,Sunny,0,Spring
Groceries,Mumbai,04-13-2023,26,5,Sunny,1,Spring
Groceries,Bangalore,04-13-2023,269,10,Snowy,1,Winter
Groceries,Bangalore,04-13-2023,135,10,Rainy,1,Autumn
Toys,Bangalore,04-13-2023,215,15,Sunny,0,Summer
Clothing,Bangalore,04-13-2023,176,20,Sunny,0,Autumn
Groceries,Bangalore,04-13-2023,23,5,Sunny,0,Autumn
Toys,Bangalore,04-13-2023,118,15,Cloudy,0,Winter
Toys,Bangalore,04-13-2023,262,15,Sunny,0,Winter
Groceries,Bangalore,04-13-2023,178,0,Cloudy,1,Summer
Clothing,Bangalore,04-13-2023,13,0,Cloudy,1,Autumn
Groceries,Bangalore,04-13-2023,134,15,Cloudy,0,Autumn
Toys,Bangalore,04-13-2023,73,0,Cloudy,1,Summer
Toys,Bangalore,04-13-2023,254,10,Cloudy,1,Autumn
Clothing,Bangalore,04-13-2023,99,5,Cloudy,1,Winter
Groceries,Bangalore,04-13-2023,26,10,Sunny,1,Winter
Clothing,Bangalore,04-13-2023,3,10,Sunny,0,Winter
Clothing,Bangalore,04-13-2023,74,5,Rainy,0,Winter
Toys,Delhi,04-14-2023,379,5,Sunny,0,Winter
Toys,Delhi,04-14-2023,253,10,Snowy,0,Spring
Toys,Delhi,04-14-2023,68,5,Sunny,1,Autumn
Groceries,Delhi,04-14-2023,69,15,Cloudy,1,Summer
Groceries,Delhi,04-14-2023,360,20,Sunny,1,Summer
Toys,Delhi,04-14-2023,11,20,Rainy,1,Winter
Groceries,Delhi,04-14-2023,24,20,Cloudy,1,Winter
Groceries,Delhi,04-14-2023,117,5,Rainy,1,Summer
Toys,Mumbai,04-14-2023,26,0,Sunny,1,Spring
Toys,Mumbai,04-14-2023,366,0,Snowy,0,Summer
Clothing,Mumbai,04-14-2023,116,0,Rainy,0,Autumn
Clothing,Mumbai,04-14-2023,48,0,Snowy,1,Spring
Toys,Mumbai,04-14-2023,64,20,Sunny,1,Spring
Toys,Mumbai,04-14-2023,36,10,Sunny,1,Summer
Clothing,Mumbai,04-14-2023,363,20,Rainy,1,Summer
Groceries,Mumbai,04-14-2023,89,0,Sunny,0,Winter
Clothing,Mumbai,04-14-2023,77,20,Snowy,0,Summer
Clothing,Mumbai,04-14-2023,2,5,Snowy,1,Winter
Groceries,Mumbai,04-14-2023,67,5,Sunny,0,Winter
Toys,Bangalore,04-14-2023,169,0,Rainy,1,Autumn
Toys,Bangalore,04-14-2023,232,15,Rainy,1,Summer
Groceries,Bangalore,04-14-2023,22,20,Snowy,0,Autumn
Toys,Bangalore,04-14-2023,28,10,Sunny,1,Autumn
Clothing,Bangalore,04-14-2023,291,20,Snowy,0,Winter
Clothing,Bangalore,04-14-2023,363,0,Rainy,0,Spring
Groceries,Bangalore,04-14-2023,100,5,Rainy,1,Spring
Groceries,Bangalore,04-14-2023,134,10,Cloudy,0,Autumn
Groceries,Bangalore,04-14-2023,73,0,Cloudy,0,Summer
Clothing,Bangalore,04-14-2023,346,20,Sunny,0,Autumn
Clothing,Bangalore,04-14-2023,123,20,Rainy,1,Winter
Toys,Bangalore,04-14-2023,51,5,Rainy,1,Autumn
Clothing,Bangalore,04-14-2023,69,20,Rainy,0,Autumn
Toys,Bangalore,04-14-2023,54,0,Snowy,1,Spring
Clothing,Delhi,04-15-2023,262,5,Cloudy,0,Spring
Toys,Delhi,04-15-2023,104,15,Snowy,1,Autumn
Clothing,Delhi,04-15-2023,164,5,Cloudy,0,Autumn
Clothing,Delhi,04-15-2023,132,0,Cloudy,0,Summer
Groceries,Delhi,04-15-2023,23,20,Rainy,0,Winter
Clothing,Delhi,04-15-2023,285,10,Rainy,1,Summer
Toys,Delhi,04-15-2023,319,10,Snowy,0,Winter
Toys,Delhi,04-15-2023,42,10,Cloudy,1,Spring
Clothing,Delhi,04-15-2023,112,5,Sunny,0,Autumn
Groceries,Delhi,04-15-2023,149,5,Sunny,1,Spring
Clothing,Delhi,04-15-2023,241,0,Rainy,1,Winter
Groceries,Delhi,04-15-2023,249,20,Cloudy,0,Winter
Groceries,Delhi,04-15-2023,160,5,Snowy,1,Winter
Groceries,Delhi,04-15-2023,161,15,Cloudy,0,Autumn
Groceries,Delhi,04-15-2023,41,0,Snowy,0,Autumn
Clothing,Mumbai,04-15-2023,250,20,Snowy,1,Winter
Toys,Mumbai,04-15-2023,387,10,Cloudy,1,Autumn
Groceries,Mumbai,04-15-2023,252,15,Rainy,1,Summer
Toys,Mumbai,04-15-2023,241,10,Cloudy,1,Spring
Toys,Mumbai,04-15-2023,5,0,Sunny,1,Autumn
Clothing,Mumbai,04-15-2023,204,15,Cloudy,0,Autumn
Groceries,Mumbai,04-15-2023,71,5,Sunny,0,Winter
Toys,Mumbai,04-15-2023,65,15,Snowy,1,Winter
Toys,Mumbai,04-15-2023,210,0,Sunny,1,Autumn
Groceries,Mumbai,04-15-2023,169,15,Sunny,0,Winter
Toys,Mumbai,04-15-2023,0,0,Snowy,1,Spring
Clothing,Mumbai,04-15-2023,29,10,Rainy,1,Autumn
Toys,Mumbai,04-15-2023,43,10,Snowy,0,Autumn
Toys,Bangalore,04-15-2023,297,15,Cloudy,1,Spring
Groceries,Bangalore,04-15-2023,291,15,Cloudy,0,Autumn
Toys,Bangalore,04-15-2023,54,15,Snowy,1,Summer
Clothing,Bangalore,04-15-2023,134,20,Sunny,1,Autumn
Groceries,Bangalore,04-15-2023,283,0,Sunny,1,Summer
Groceries,Bangalore,04-15-2023,85,0,Snowy,0,Summer
Groceries,Bangalore,04-15-2023,61,5,Snowy,1,Summer
Clothing,Bangalore,04-15-2023,107,15,Sunny,0,Summer
Toys,Bangalore,04-15-2023,59,20,Rainy,0,Winter
Toys,Bangalore,04-15-2023,59,5,Sunny,1,Summer
Groceries,Bangalore,04-15-2023,177,0,Rainy,1,Autumn
Toys,Bangalore,04-15-2023,111,20,Cloudy,0,Summer
Clothing,Bangalore,04-15-2023,142,0,Sunny,0,Spring
Toys,Delhi,04-16-2023,108,20,Rainy,0,Spring
Groceries,Delhi,04-16-2023,51,20,Sunny,1,Autumn
Clothing,Delhi,04-16-2023,17,10,Snowy,0,Winter
Toys,Delhi,04-16-2023,20,15,Cloudy,0,Autumn
Clothing,Delhi,04-16-2023,175,5,Cloudy,1,Spring
Groceries,Delhi,04-16-2023,113,15,Rainy,1,Spring
Toys,Delhi,04-16-2023,84,0,Sunny,0,Summer
Clothing,Delhi,04-16-2023,121,20,Sunny,0,Spring
Groceries,Delhi,04-16-2023,347,15,Rainy,0,Summer
Clothing,Delhi,04-16-2023,26,15,Cloudy,1,Autumn
Groceries,Delhi,04-16-2023,88,20,Rainy,1,Spring
Clothing,Delhi,04-16-2023,310,20,Cloudy,1,Summer
Clothing,Delhi,04-16-2023,118,0,Sunny,1,Spring
Clothing,Delhi,04-16-2023,137,5,Snowy,0,Autumn
Groceries,Mumbai,04-16-2023,75,5,Rainy,0,Summer
Clothing,Mumbai,04-16-2023,3,0,Rainy,1,Spring
Clothing,Mumbai,04-16-2023,222,5,Sunny,0,Winter
Clothing,Mumbai,04-16-2023,25,15,Snowy,0,Spring
Groceries,Mumbai,04-16-2023,77,0,Sunny,1,Summer
Clothing,Mumbai,04-16-2023,24,0,Sunny,1,Autumn
Groceries,Mumbai,04-16-2023,115,15,Cloudy,1,Autumn
Clothing,Mumbai,04-16-2023,216,5,Rainy,1,Spring
Clothing,Bangalore,04-16-2023,50,0,Cloudy,0,Spring
Toys,Bangalore,04-16-2023,210,20,Rainy,1,Autumn
Clothing,Bangalore,04-16-2023,337,15,Rainy,1,Winter
Clothing,Bangalore,04-16-2023,91,0,Snowy,1,Spring
Toys,Bangalore,04-16-2023,251,5,Cloudy,0,Winter
Groceries,Bangalore,04-16-2023,18,15,Cloudy,0,Spring
Toys,Bangalore,04-16-2023,422,5,Cloudy,0,Winter
Groceries,Bangalore,04-16-2023,133,10,Sunny,1,Winter
Groceries,Bangalore,04-16-2023,285,10,Snowy,1,Autumn
Clothing,Bangalore,04-16-2023,7,10,Rainy,1,Winter
Groceries,Bangalore,04-16-2023,7,10,Snowy,1,Spring
Toys,Bangalore,04-16-2023,49,15,Sunny,0,Summer
Groceries,Bangalore,04-16-2023,13,15,Rainy,0,Summer
Clothing,Delhi,04-17-2023,82,0,Snowy,1,Spring
Clothing,Delhi,04-17-2023,86,20,Sunny,1,Winter
Clothing,Delhi,04-17-2023,0,15,Snowy,1,Autumn
Clothing,Delhi,04-17-2023,289,10,Sunny,1,Spring
Clothing,Delhi,04-17-2023,6,20,Cloudy,1,Spring
Toys,Delhi,04-17-2023,58,0,Cloudy,0,Spring
Clothing,Delhi,04-17-2023,65,10,Cloudy,1,Spring
Groceries,Delhi,04-17-2023,39,5,Sunny,1,Winter
Groceries,Delhi,04-17-2023,195,5,Rainy,1,Winter
Clothing,Delhi,04-17-2023,19,10,Snowy,1,Autumn
Toys,Delhi,04-17-2023,188,0,Cloudy,1,Summer
Toys,Delhi,04-17-2023,62,20,Snowy,1,Spring
Groceries,Delhi,04-17-2023,106,20,Rainy,0,Spring
Clothing,Delhi,04-17-2023,99,20,Rainy,1,Winter
Toys,Mumbai,04-17-2023,181,10,Snowy,0,Spring
Clothing,Mumbai,04-17-2023,200,15,Rainy,1,Summer
Clothing,Mumbai,04-17-2023,136,10,Sunny,1,Spring
Toys,Mumbai,04-17-2023,49,20,Cloudy,0,Summer
Clothing,Mumbai,04-17-2023,87,15,Snowy,0,Summer
Toys,Mumbai,04-17-2023,66,15,Cloudy,1,Spring
Toys,Mumbai,04-17-2023,151,0,Snowy,1,Summer
Clothing,Mumbai,04-17-2023,16,20,Cloudy,1,Winter
Clothing,Mumbai,04-17-2023,325,20,Cloudy,1,Summer
Toys,Bangalore,04-17-2023,183,15,Sunny,1,Spring
Clothing,Bangalore,04-17-2023,91,0,Sunny,1,Spring
Groceries,Bangalore,04-17-2023,53,5,Snowy,1,Summer
Toys,Bangalore,04-17-2023,75,15,Cloudy,0,Summer
Groceries,Bangalore,04-17-2023,15,15,Snowy,1,Winter
Toys,Bangalore,04-17-2023,160,20,Cloudy,0,Autumn
Groceries,Bangalore,04-17-2023,81,0,Cloudy,1,Summer
Clothing,Bangalore,04-17-2023,18,0,Cloudy,0,Spring
Toys,Bangalore,04-17-2023,119,20,Snowy,1,Summer
Groceries,Bangalore,04-17-2023,216,5,Snowy,1,Summer
Groceries,Bangalore,04-17-2023,38,0,Rainy,1,Summer
Groceries,Bangalore,04-17-2023,152,20,Sunny,0,Summer
Toys,Bangalore,04-17-2023,41,5,Cloudy,0,Spring
